fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,density,pH,sulphates,alcohol,Body_tmp,Vibrancy_tmp,Sweetness,Nuance,Tannicity,Body,Vibrancy
8.0,0.59,0.05,2.0,0.089,0.99735,3.36,0.61,10.0,5.498675,3.0,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.1,0.56,0.14,1.6,0.078,0.99592,3.27,0.62,9.3,5.14796,2.7675,Dry,"Complex,Spicy","Balanced,Structured",Light,Live
6.6,0.57,0.02,2.1,0.115,0.99654,3.38,0.69,9.5,5.24827,2.6425,Semi-Dry,Intense,"Balanced,Structured",Medium,Live
8.8,0.27,0.39,2.0,0.1,0.99546,3.15,0.69,11.2,6.097729999999999,3.1525000000000003,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
8.3,0.34,0.4,2.4,0.065,0.99554,3.34,0.86,11.0,5.99777,3.095,Semi-Dry,"Complex,Spicy",Robust,Medium,Live
9.0,0.38,0.41,2.4,0.103,0.99604,3.13,0.58,11.9,6.4480200000000005,3.2300000000000004,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
8.5,0.66,0.2,2.1,0.097,0.99733,3.13,0.48,9.2,5.098665,3.1224999999999996,Semi-Dry,"Complex,Spicy",Soft,Light,Live
9.0,0.4,0.43,2.4,0.068,0.9943,3.2,0.6,12.2,6.597149999999999,3.2575000000000003,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Live
6.7,0.56,0.09,2.9,0.079,0.99669,3.46,0.61,10.2,5.598344999999999,2.7024999999999997,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
10.1,0.38,0.5,2.4,0.104,0.99643,3.22,0.65,11.6,6.298215,3.5500000000000003,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
8.5,0.34,0.44,1.7,0.079,0.99605,3.52,0.63,10.7,5.848025,3.1999999999999997,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
8.8,0.33,0.41,5.9,0.073,0.99658,3.3,0.62,12.1,6.54829,3.21,Sweet,"Complex,Spicy","Balanced,Structured",Full-Bodied,Live
8.4,0.59,0.29,2.6,0.109,0.99801,3.15,0.5,9.1,5.049005,3.1075,Semi-Dry,"Complex,Spicy",Soft,Light,Live
7.0,0.4,0.32,3.6,0.061,0.99416,3.28,0.49,11.3,6.147080000000001,2.75,Sweet,"Complex,Spicy",Soft,Medium,Live
9.5,0.86,0.26,1.9,0.079,0.99712,3.25,0.62,10.0,5.49856,3.4675,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.3,0.52,0.32,2.1,0.07,0.99418,3.34,0.82,12.9,6.94709,2.87,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Live
7.4,0.58,0.0,2.0,0.064,0.99562,3.45,0.58,11.3,6.147810000000001,2.8575,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
9.8,0.34,0.39,1.4,0.066,0.9947,3.19,0.55,11.4,6.19735,3.43,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.1,0.36,0.3,1.6,0.08,0.99693,3.44,0.5,9.4,5.198465000000001,2.8,Dry,"Complex,Spicy",Soft,Medium,Live
9.7,0.295,0.4,1.5,0.073,0.99556,3.14,0.51,10.9,5.94778,3.38375,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.5,0.4,0.1,2.0,0.076,0.99554,3.36,0.48,9.4,5.19777,2.59,Semi-Dry,"Complex,Spicy",Soft,Medium,Liveliness
10.0,0.35,0.45,2.5,0.092,0.99918,3.15,0.43,9.4,5.199590000000001,3.4875,Semi-Dry,"Complex,Spicy",Soft,Medium,Live
7.7,0.6,0.06,2.0,0.079,0.99697,3.39,0.62,10.1,5.5484849999999994,2.9375000000000004,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
8.9,0.84,0.34,1.4,0.05,0.99554,3.12,0.48,9.1,5.04777,3.3,Dry,Simple,Soft,Light,Live
6.4,0.69,0.0,1.65,0.055,0.99162,3.47,0.53,12.9,6.94581,2.64,Dry,Simple,"Balanced,Structured",Full-Bodied,Liveliness
7.5,0.43,0.3,2.2,0.062,0.99495,3.44,0.72,11.5,6.247475,2.9175,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
9.9,0.35,0.38,1.5,0.058,0.99676,3.26,0.82,10.6,5.79838,3.4725,Dry,Simple,"Balanced,Structured",Medium,Live
8.2,0.43,0.29,1.6,0.081,0.99603,3.25,0.54,10.3,5.648015,3.0424999999999995,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
9.1,0.3,0.34,2.0,0.064,0.99516,3.26,0.84,11.7,6.34758,3.25,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
8.9,0.35,0.4,3.6,0.11,0.99549,3.23,0.7,12.0,6.497745,3.22,Sweet,"Complex,Spicy","Balanced,Structured",Medium,Live
9.6,0.5,0.36,2.8,0.116,0.99722,3.18,0.68,10.9,5.94861,3.4099999999999997,Semi-Dry,Intense,"Balanced,Structured",Medium,Live
8.9,0.28,0.45,1.7,0.067,0.99354,3.25,0.55,12.3,6.64677,3.2199999999999998,Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Live
8.9,0.32,0.31,2.0,0.088,0.9957,3.17,0.55,10.4,5.69785,3.1750000000000003,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.7,1.005,0.15,2.1,0.102,0.99604,3.23,0.48,10.0,5.49802,3.02125,Semi-Dry,"Complex,Spicy",Soft,Medium,Live
7.5,0.71,0.0,1.6,0.092,0.99635,3.38,0.58,10.0,5.498175,2.8975,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
8.0,0.58,0.16,2.0,0.12,0.99454,3.22,0.58,11.2,6.09727,2.99,Semi-Dry,Intense,"Balanced,Structured",Medium,Live
10.5,0.39,0.46,2.2,0.075,0.99598,3.06,0.84,11.4,6.19799,3.6025000000000005,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
8.9,0.38,0.4,2.2,0.068,0.99486,3.27,0.75,12.6,6.797429999999999,3.2375000000000003,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Live
7.0,0.5,0.14,1.8,0.078,0.99636,3.53,0.61,10.4,5.69818,2.7925,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.0,0.51,0.09,2.1,0.062,0.99584,3.35,0.54,10.5,5.74792,2.7375,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
8.2,0.32,0.42,2.3,0.098,0.99506,3.27,0.55,12.3,6.647530000000001,3.0524999999999998,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Live
8.6,0.83,0.0,2.8,0.095,0.99822,3.33,0.6,10.4,5.69911,3.19,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.9,0.31,0.32,1.9,0.066,0.99364,3.41,0.56,12.6,6.796819999999999,2.9850000000000003,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Live
6.4,0.795,0.0,2.2,0.065,0.99378,3.49,0.52,11.6,6.296889999999999,2.67125,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.2,0.34,0.21,2.5,0.075,0.99586,3.37,0.54,10.1,5.54793,2.7800000000000002,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.1,0.59,0.0,2.1,0.091,0.99488,3.42,0.55,11.5,6.24744,2.7775,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.3,0.55,0.01,1.8,0.093,0.99514,3.35,0.58,11.0,5.99757,2.8024999999999998,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
8.1,0.82,0.0,4.1,0.095,0.99854,3.36,0.53,9.6,5.29927,3.07,Sweet,"Complex,Spicy","Balanced,Structured",Medium,Live
7.5,0.57,0.08,2.6,0.089,0.99592,3.3,0.59,10.4,5.69796,2.8625,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
8.9,0.745,0.18,2.5,0.077,0.99739,3.2,0.47,9.7,5.348694999999999,3.2562499999999996,Semi-Dry,"Complex,Spicy",Soft,Medium,Live
10.1,0.37,0.34,2.4,0.085,0.99683,3.17,0.65,10.6,5.798414999999999,3.4949999999999997,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.6,0.31,0.34,2.5,0.082,0.99356,3.22,0.59,12.5,6.74678,2.8675,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Live
7.3,0.91,0.1,1.8,0.074,0.99672,3.35,0.56,9.2,5.09836,2.9149999999999996,Semi-Dry,"Complex,Spicy","Balanced,Structured",Light,Live
8.7,0.41,0.41,6.2,0.078,0.9953,3.24,0.77,12.6,6.79765,3.19,Sweet,"Complex,Spicy","Balanced,Structured",Full-Bodied,Live
7.4,0.965,0.0,2.2,0.088,0.99756,3.58,0.67,10.2,5.59878,2.98625,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.9,0.49,0.19,1.7,0.079,0.99547,3.38,0.64,9.8,5.397735,2.74,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
9.5,0.39,0.41,8.9,0.069,0.99859,3.29,0.81,10.9,5.949295,3.3975,Sweet,"Complex,Spicy","Balanced,Structured",Medium,Live
6.4,0.39,0.33,3.3,0.046,0.99294,3.36,0.62,12.2,6.59647,2.62,Semi-Dry,Simple,"Balanced,Structured",Full-Bodied,Liveliness
6.9,0.44,0.0,1.4,0.07,0.99438,3.32,0.58,11.4,6.19719,2.665,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.6,0.78,0.0,1.7,0.076,0.99612,3.31,0.62,10.7,5.848059999999999,2.9225,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
9.3,0.49,0.36,1.7,0.081,0.99702,3.27,0.78,10.9,5.948510000000001,3.355,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
9.3,0.5,0.36,1.8,0.084,0.99704,3.27,0.77,10.8,5.89852,3.3575,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
8.5,0.46,0.59,1.4,0.414,0.99702,3.03,1.34,9.2,5.098509999999999,3.145,Dry,Intense,Robust,Light,Live
5.6,0.605,0.05,2.4,0.073,0.99258,3.56,0.55,12.9,6.94629,2.45375,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Liveliness
8.3,0.33,0.42,2.3,0.07,0.99426,3.38,0.77,12.7,6.84713,3.1075,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Live
7.6,0.42,0.25,3.9,0.104,0.99784,3.15,0.57,9.1,5.04892,2.855,Sweet,"Complex,Spicy","Balanced,Structured",Light,Live
9.9,0.53,0.57,2.4,0.093,0.9971,3.19,0.76,11.6,6.29855,3.5475,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
11.6,0.23,0.57,1.8,0.074,0.9981,3.14,0.7,9.9,5.44905,3.8850000000000002,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Brilliant
9.1,0.4,0.5,1.8,0.071,0.99462,3.21,0.69,12.5,6.74731,3.3025,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Live
8.0,0.38,0.44,1.9,0.098,0.9956,3.3,0.64,11.4,6.1978,3.0300000000000002,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
10.2,0.29,0.65,2.4,0.075,0.99565,3.22,0.63,11.8,6.397825,3.59,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
8.2,0.74,0.09,2.0,0.067,0.99418,3.28,0.57,11.8,6.39709,3.0774999999999997,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.7,0.61,0.18,2.4,0.083,0.9963,3.29,0.6,10.2,5.5981499999999995,2.9450000000000003,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.6,0.52,0.08,2.4,0.07,0.99358,3.4,0.72,12.5,6.74679,2.65,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Live
8.0,0.62,0.35,2.8,0.086,0.997,3.31,0.62,10.8,5.8985,3.07,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
9.3,0.33,0.45,1.5,0.057,0.99498,3.18,0.89,11.1,6.04749,3.315,Dry,Simple,Robust,Medium,Live
7.2,0.35,0.26,1.8,0.083,0.9968,3.4,0.58,9.5,5.2484,2.8024999999999998,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
8.0,0.62,0.33,2.7,0.088,0.9972,3.31,0.58,10.7,5.848599999999999,3.065,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
9.1,0.25,0.34,2.0,0.071,0.99769,3.44,0.86,10.2,5.598845,3.2824999999999998,Semi-Dry,"Complex,Spicy",Robust,Medium,Live
9.9,0.32,0.56,2.0,0.073,0.99534,3.15,0.73,11.4,6.1976700000000005,3.4825000000000004,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
10.3,0.27,0.56,1.4,0.047,0.99471,3.16,0.51,11.8,6.397355,3.5725000000000002,Dry,Simple,"Balanced,Structured",Medium,Live
8.7,0.42,0.45,2.4,0.072,0.99617,3.33,0.77,12.0,6.498085,3.2249999999999996,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.8,0.48,0.08,1.8,0.074,0.99529,3.12,0.49,9.6,5.297645,2.62,Semi-Dry,"Complex,Spicy",Soft,Medium,Liveliness
8.5,0.34,0.4,4.7,0.055,0.99738,3.38,0.66,11.6,6.29869,3.1550000000000002,Sweet,Simple,"Balanced,Structured",Medium,Live
7.9,0.19,0.42,1.6,0.057,0.994,3.29,0.69,11.2,6.0969999999999995,2.95,Dry,Simple,"Balanced,Structured",Medium,Live
10.0,0.26,0.54,1.9,0.083,0.99451,2.98,0.63,11.8,6.397255,3.4450000000000003,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.9,0.34,0.42,2.0,0.086,0.99546,3.35,0.6,11.4,6.19773,3.0025,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.0,0.54,0.09,2.0,0.081,0.99479,3.43,0.59,11.5,6.247395,2.765,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
9.2,0.31,0.36,2.2,0.079,0.99615,3.33,0.86,12.0,6.498075,3.3,Semi-Dry,"Complex,Spicy",Robust,Medium,Live
9.4,0.4,0.47,2.5,0.087,0.99772,3.15,0.5,10.5,5.74886,3.3550000000000004,Semi-Dry,"Complex,Spicy",Soft,Medium,Live
8.0,0.31,0.45,2.1,0.216,0.99358,3.15,0.81,12.5,6.74679,2.9775,Semi-Dry,Intense,"Balanced,Structured",Full-Bodied,Live
8.4,0.34,0.42,2.1,0.072,0.99392,3.11,0.78,12.4,6.69696,3.0675,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Live
6.1,0.48,0.09,1.7,0.078,0.99402,3.45,0.54,11.2,6.09701,2.5300000000000002,Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
8.0,0.48,0.34,2.2,0.073,0.9936,3.28,0.66,12.4,6.6968000000000005,3.025,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Live
6.3,0.57,0.28,2.1,0.048,0.99374,3.41,0.6,12.8,6.896870000000001,2.64,Semi-Dry,Simple,"Balanced,Structured",Full-Bodied,Liveliness
8.2,0.23,0.42,1.9,0.069,0.99376,3.21,0.54,12.3,6.64688,3.0149999999999997,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Live
9.1,0.3,0.41,2.0,0.068,0.99523,3.27,0.85,11.7,6.347614999999999,3.27,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
8.1,0.78,0.1,3.3,0.09,0.99855,3.36,0.49,9.5,5.249275,3.0849999999999995,Semi-Dry,"Complex,Spicy",Soft,Medium,Live
10.8,0.47,0.43,2.1,0.171,0.9982,3.17,0.76,10.8,5.899100000000001,3.7175000000000002,Semi-Dry,Intense,"Balanced,Structured",Medium,Brilliant
8.3,0.53,0.0,1.4,0.07,0.99593,3.25,0.64,10.0,5.497965,3.02,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
5.4,0.42,0.27,2.0,0.092,0.99471,3.78,0.64,12.3,6.647355,2.4675,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Liveliness
7.9,0.33,0.41,1.5,0.056,0.99396,3.29,0.71,11.0,5.99698,2.9825,Dry,Simple,"Balanced,Structured",Medium,Live
8.9,0.24,0.39,1.6,0.074,0.99698,3.12,0.59,9.5,5.24849,3.1625000000000005,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
5.0,0.4,0.5,4.3,0.046,0.9902,3.49,0.66,13.6,7.2951,2.3475,Sweet,Simple,"Balanced,Structured",Full-Bodied,Liveliness
7.1,0.39,0.12,2.1,0.065,0.99252,3.3,0.53,13.3,7.146260000000001,2.7275,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Live
5.6,0.66,0.0,2.5,0.066,0.99256,3.52,0.58,12.9,6.94628,2.445,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Liveliness
7.9,0.54,0.34,2.5,0.076,0.99235,3.2,0.72,13.1,7.046175,2.995,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Live
6.6,0.5,0.0,1.8,0.062,0.99352,3.44,0.55,12.3,6.6467600000000004,2.635,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Liveliness
6.3,0.47,0.0,1.4,0.055,0.9922,3.45,0.48,12.3,6.646100000000001,2.5549999999999997,Dry,Simple,Soft,Full-Bodied,Liveliness
10.7,0.4,0.37,1.9,0.081,0.99674,3.12,0.65,11.2,6.098369999999999,3.6475,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.5,0.58,0.0,2.2,0.096,0.99557,3.62,0.62,11.5,6.247785,2.675,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
8.8,0.24,0.35,1.7,0.055,0.99394,3.14,0.59,11.3,6.1469700000000005,3.1325000000000003,Dry,Simple,"Balanced,Structured",Medium,Live
5.8,0.29,0.26,1.7,0.063,0.9915,3.39,0.54,13.5,7.24575,2.435,Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Liveliness
6.3,0.76,0.0,2.9,0.072,0.99379,3.51,0.6,11.5,6.246895,2.6425,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
10.0,0.43,0.33,2.7,0.095,0.9984,3.22,0.68,10.0,5.4992,3.495,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
10.5,0.43,0.35,3.3,0.092,0.99798,3.21,0.69,10.5,5.74899,3.6224999999999996,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
9.1,0.6,0.0,1.9,0.058,0.9977,3.18,0.63,10.4,5.69885,3.2199999999999998,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
5.9,0.19,0.21,1.7,0.045,0.99341,3.32,0.44,9.5,5.246705,2.4050000000000002,Dry,Simple,Soft,Medium,Liveliness
7.4,0.36,0.34,1.8,0.075,0.9933,3.38,0.88,13.6,7.29665,2.87,Semi-Dry,"Complex,Spicy",Robust,Full-Bodied,Live
7.2,0.48,0.07,5.5,0.089,0.99684,3.37,0.68,11.2,6.09842,2.7800000000000002,Sweet,"Complex,Spicy","Balanced,Structured",Medium,Live
8.5,0.28,0.35,1.7,0.061,0.99524,3.3,0.74,11.8,6.397620000000001,3.1075,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
8.0,0.25,0.43,1.7,0.067,0.9946,3.38,0.6,11.9,6.4473,3.0149999999999997,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.5,0.41,0.15,3.7,0.104,0.99786,3.14,0.58,9.1,5.0489299999999995,2.8000000000000003,Sweet,"Complex,Spicy","Balanced,Structured",Light,Live
8.2,0.51,0.24,2.0,0.079,0.99764,3.34,0.64,9.5,5.24882,3.0725,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.3,0.4,0.3,1.7,0.08,0.9969,3.41,0.65,9.5,5.24845,2.8525,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
8.2,0.38,0.32,2.5,0.08,0.99624,3.27,0.85,11.0,5.99812,3.0425,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.9,0.45,0.11,2.4,0.043,0.99354,3.3,0.65,11.4,6.19677,2.6900000000000004,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
7.0,0.22,0.3,1.8,0.065,0.99672,3.61,0.82,10.0,5.49836,2.7824999999999998,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.3,0.32,0.23,2.3,0.066,0.99588,3.43,0.62,10.1,5.54794,2.8200000000000003,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
8.2,0.2,0.43,2.5,0.076,0.99672,3.53,0.81,10.4,5.69836,3.0899999999999994,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.8,0.5,0.12,1.8,0.178,0.996,3.28,0.87,9.8,5.398000000000001,2.925,Semi-Dry,Intense,Robust,Medium,Live
10.0,0.41,0.45,6.2,0.071,0.99702,3.21,0.49,11.8,6.39851,3.5175,Sweet,"Complex,Spicy",Soft,Medium,Live
7.8,0.39,0.42,2.0,0.086,0.99526,3.39,0.66,11.6,6.29763,3.0,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
10.0,0.35,0.47,2.0,0.061,0.99585,3.23,0.52,12.0,6.497925,3.5125,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
8.2,0.33,0.32,2.8,0.067,0.99473,3.3,0.76,12.8,6.897365000000001,3.0374999999999996,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Live
6.1,0.58,0.23,2.5,0.044,0.99352,3.46,0.65,12.5,6.74676,2.5925000000000002,Semi-Dry,Simple,"Balanced,Structured",Full-Bodied,Liveliness
9.6,0.42,0.35,2.1,0.083,0.99622,3.23,0.66,11.1,6.048109999999999,3.4,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.6,0.58,0.0,2.2,0.1,0.99544,3.59,0.68,11.4,6.19772,2.6925,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
8.5,0.18,0.51,1.75,0.071,0.99524,3.33,0.76,11.8,6.397620000000001,3.13,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
5.1,0.51,0.18,2.1,0.042,0.9924,3.46,0.87,12.9,6.9462,2.3125,Semi-Dry,Simple,Robust,Full-Bodied,Liveliness
6.7,0.41,0.43,2.8,0.076,0.99572,3.42,1.16,10.6,5.79786,2.74,Semi-Dry,"Complex,Spicy",Robust,Medium,Live
10.2,0.41,0.43,2.2,0.11,0.99728,3.16,0.67,10.8,5.89864,3.55,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
10.6,0.36,0.57,2.3,0.087,0.99676,3.14,0.72,11.1,6.04838,3.6675,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
8.8,0.45,0.43,1.4,0.076,0.99551,3.21,0.75,10.2,5.597754999999999,3.2225,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
8.5,0.32,0.42,2.3,0.075,0.99434,3.14,0.71,11.8,6.39717,3.095,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
8.5,0.44,0.5,1.9,0.369,0.99634,3.01,1.1,9.4,5.19817,3.1125,Semi-Dry,Intense,Robust,Medium,Live
9.9,0.54,0.26,2.0,0.111,0.99709,2.94,0.98,10.2,5.598545,3.41,Semi-Dry,"Complex,Spicy",Robust,Medium,Live
8.2,0.33,0.39,2.5,0.074,0.99528,3.32,0.88,12.4,6.69764,3.06,Semi-Dry,"Complex,Spicy",Robust,Full-Bodied,Live
6.5,0.34,0.27,2.8,0.067,0.99384,3.21,0.56,12.0,6.49692,2.58,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
7.6,0.5,0.29,2.3,0.086,0.99502,3.32,0.62,11.5,6.24751,2.9274999999999998,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
9.2,0.36,0.34,1.6,0.062,0.99667,3.2,0.67,10.5,5.748335,3.2749999999999995,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.1,0.59,0.0,2.2,0.078,0.99522,3.42,0.68,10.8,5.89761,2.7775,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
9.7,0.42,0.46,2.1,0.074,0.99649,3.27,0.74,12.3,6.648245,3.4625,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Live
6.5,0.61,0.0,2.2,0.095,0.99541,3.61,0.7,11.5,6.247705,2.68,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.5,0.88,0.03,5.6,0.079,0.99572,3.58,0.5,11.2,6.09786,2.7475,Sweet,"Complex,Spicy",Soft,Medium,Live
7.1,0.66,0.0,2.4,0.052,0.99318,3.35,0.66,12.7,6.84659,2.7775,Semi-Dry,Simple,"Balanced,Structured",Full-Bodied,Live
5.6,0.915,0.0,2.1,0.041,0.99346,3.68,0.73,11.4,6.1967300000000005,2.54875,Semi-Dry,Simple,"Balanced,Structured",Medium,Liveliness
9.8,0.39,0.43,1.65,0.068,0.99478,3.19,0.46,11.4,6.19739,3.4525,Dry,"Complex,Spicy",Soft,Medium,Live
10.2,0.4,0.4,2.5,0.068,0.99754,3.38,0.86,10.5,5.74877,3.5949999999999998,Semi-Dry,"Complex,Spicy",Robust,Medium,Live
6.8,0.66,0.07,1.6,0.07,0.99572,3.29,0.6,9.3,5.1478600000000005,2.705,Dry,"Complex,Spicy","Balanced,Structured",Light,Live
6.6,0.8,0.03,7.8,0.079,0.9963,3.52,0.5,12.2,6.5981499999999995,2.7375,Sweet,"Complex,Spicy",Soft,Full-Bodied,Live
8.8,0.955,0.05,1.8,0.075,0.99616,3.3,0.44,9.6,5.29808,3.27625,Semi-Dry,"Complex,Spicy",Soft,Medium,Live
9.1,0.4,0.57,4.6,0.08,0.99652,3.28,0.57,12.5,6.74826,3.3375,Sweet,"Complex,Spicy","Balanced,Structured",Full-Bodied,Live
6.5,0.885,0.0,2.3,0.166,0.99551,3.56,0.51,10.8,5.897755,2.73625,Semi-Dry,Intense,"Balanced,Structured",Medium,Live
7.2,0.25,0.37,2.5,0.063,0.99439,3.52,0.8,12.4,6.697195,2.835,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Live
6.4,0.885,0.0,2.3,0.166,0.99551,3.56,0.51,10.8,5.897755,2.71125,Semi-Dry,Intense,"Balanced,Structured",Medium,Live
7.0,0.745,0.12,1.8,0.114,0.99588,3.22,0.59,9.5,5.24794,2.77125,Semi-Dry,Intense,"Balanced,Structured",Medium,Live
6.2,0.43,0.22,1.8,0.078,0.99633,3.52,0.6,9.5,5.248165,2.5925,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
7.7,0.26,0.26,2.0,0.052,0.9951,3.15,0.79,10.9,5.947550000000001,2.8425000000000002,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
7.9,0.34,0.36,1.9,0.065,0.99419,3.27,0.54,11.2,6.0970949999999995,2.9675,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
8.6,0.42,0.39,1.8,0.068,0.99516,3.35,0.69,11.7,6.34758,3.19,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
