fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,density,pH,sulphates,alcohol,Body_tmp,Vibrancy_tmp,Sweetness,Nuance,Tannicity,Body,Vibrancy
5.9,0.21,0.28,4.6,0.053,0.9964,3.72,0.7,10.0,5.4982,2.5275000000000003,Semi-Dry,"Complex,Spicy",Robust,Medium,Live
8.5,0.26,0.21,16.2,0.074,0.998,3.02,0.5,9.8,5.399,2.9975,Sweet,Intense,"Balanced,Structured",Medium,Brilliant
5.8,0.24,0.44,3.5,0.029,0.9913,3.53,0.43,11.7,6.34565,2.5025,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
5.8,0.24,0.39,1.5,0.054,0.9932,3.21,0.52,9.3,5.1466,2.41,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.7,0.26,0.39,1.1,0.04,0.9935,3.32,0.58,9.6,5.296749999999999,2.6675,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.4,0.23,0.39,1.8,0.032,0.9912,3.32,0.5,11.8,6.3956,2.585,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
5.8,0.36,0.38,0.9,0.037,0.9904,3.28,0.34,11.4,6.1952,2.455,Dry,"Complex,Spicy",Soft,Medium,Live
6.9,0.115,0.35,5.4,0.048,0.9939,3.32,0.42,10.2,5.59695,2.67125,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.9,0.28,0.4,8.2,0.036,0.9944,3.17,0.33,10.2,5.5972,2.6875,Semi-Dry,"Complex,Spicy",Soft,Medium,Live
7.2,0.29,0.4,13.6,0.045,0.9977,3.08,0.59,9.6,5.29885,2.7425,Sweet,"Complex,Spicy","Balanced,Structured",Medium,Live
6.2,0.24,0.35,1.2,0.038,0.9912,3.1,0.48,10.6,5.795599999999999,2.4725,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
5.3,0.58,0.07,6.9,0.043,0.9944,3.34,0.57,9.7,5.3472,2.3225,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
5.3,0.585,0.07,7.1,0.044,0.9945,3.34,0.57,9.7,5.34725,2.32375,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
5.4,0.59,0.07,7.0,0.045,0.9944,3.34,0.57,9.7,5.3472,2.35,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
5.2,0.6,0.07,7.0,0.044,0.9944,3.33,0.58,9.7,5.3472,2.3,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
5.8,0.25,0.26,13.1,0.051,0.9972,3.29,0.38,9.3,5.1486,2.4,Sweet,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
6.6,0.58,0.3,5.1,0.057,0.9949,3.24,0.38,9.0,4.99745,2.6799999999999997,Semi-Dry,"Complex,Spicy","Balanced,Structured",Light,Live
7.0,0.29,0.54,10.7,0.046,0.9966,3.05,0.61,9.5,5.2483,2.7199999999999998,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.6,0.19,0.41,8.9,0.046,0.9954,3.14,0.57,9.8,5.3977,2.585,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.7,0.2,0.41,9.1,0.044,0.9954,3.14,0.58,9.8,5.3977,2.6125000000000003,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.7,0.26,0.4,1.1,0.042,0.9915,2.89,0.5,10.6,5.79575,2.8125,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.8,0.32,0.34,1.2,0.044,0.9919,3.05,0.47,10.6,5.7959499999999995,2.6275,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.0,0.3,0.49,4.7,0.036,0.9916,3.26,0.68,12.4,6.6958,2.7625,Semi-Dry,"Complex,Spicy",Robust,Full-Bodied,Live
7.0,0.24,0.36,2.8,0.034,0.99,3.19,0.38,12.6,6.795,2.6975000000000002,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Live
6.1,0.31,0.58,5.0,0.039,0.9909,3.3,0.6,12.3,6.64545,2.5725,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.8,0.44,0.37,5.1,0.047,0.9938,3.08,0.65,10.5,5.7469,2.6725000000000003,Semi-Dry,"Complex,Spicy",Robust,Medium,Live
6.7,0.34,0.3,15.6,0.054,0.9982,3.19,0.49,9.3,5.149100000000001,2.6325,Sweet,"Complex,Spicy","Balanced,Structured",Medium,Live
7.1,0.35,0.24,15.4,0.055,0.9988,3.12,0.49,8.8,4.8994,2.7024999999999997,Sweet,"Complex,Spicy","Balanced,Structured",Light,Live
7.3,0.32,0.25,7.2,0.056,0.9961,3.08,0.47,8.8,4.8980500000000005,2.7375,Semi-Dry,"Complex,Spicy","Balanced,Structured",Light,Live
6.5,0.28,0.33,15.7,0.053,0.9978,3.22,0.51,9.7,5.3488999999999995,2.5825,Sweet,"Complex,Spicy","Balanced,Structured",Medium,Live
5.9,0.15,0.31,5.8,0.041,0.9945,3.52,0.46,10.5,5.74725,2.47,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.4,0.28,0.42,19.8,0.066,1.0,2.96,0.44,9.1,5.05,2.7650000000000006,Sweet,Intense,"Balanced,Structured",Light,Live
6.2,0.28,0.22,7.3,0.041,0.9957,3.44,0.64,9.8,5.39785,2.535,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
9.1,0.59,0.38,1.6,0.066,0.9968,3.23,0.38,8.5,4.7484,3.325,Semi-Dry,Intense,"Balanced,Structured",Light,Brilliant
6.3,0.33,0.27,1.2,0.046,0.9934,3.37,0.54,9.4,5.1967,2.5675,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
8.3,0.39,0.7,10.6,0.045,0.9976,3.09,0.57,9.4,5.1988,3.12,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Brilliant
7.2,0.19,0.46,3.8,0.041,0.9932,3.19,0.6,11.2,6.0966,2.7600000000000002,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.5,0.17,0.44,11.3,0.046,0.997,3.17,0.45,10.0,5.4985,2.82,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.7,0.17,0.5,2.1,0.043,0.9923,3.15,0.45,10.3,5.6461500000000004,2.63,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
8.3,0.2,0.35,0.9,0.05,0.992,3.13,0.38,10.5,5.746,2.995,Dry,"Complex,Spicy","Balanced,Structured",Medium,Brilliant
6.0,0.29,0.21,1.3,0.055,0.9914,3.32,0.43,11.1,6.0457,2.455,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.2,0.43,0.24,6.7,0.058,0.995,3.2,0.41,9.9,5.4475,2.7675,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.3,0.4,0.24,6.7,0.058,0.995,3.2,0.41,9.9,5.4475,2.785,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.2,0.33,0.27,4.9,0.036,0.9927,3.2,0.42,10.4,5.69635,2.5,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.2,0.31,0.26,4.8,0.037,0.9928,3.21,0.41,10.4,5.696400000000001,2.495,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.1,0.36,0.27,2.1,0.035,0.9917,3.4,0.71,11.5,6.24585,2.5325,Semi-Dry,"Complex,Spicy",Robust,Medium,Live
5.0,0.55,0.14,8.3,0.032,0.9918,3.53,0.51,12.5,6.7459,2.3049999999999997,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Liveliness
7.8,0.25,0.41,3.7,0.042,0.9954,3.36,0.45,10.0,5.4977,2.955,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Brilliant
5.7,0.36,0.21,6.7,0.038,0.9941,3.29,0.63,10.0,5.49705,2.39,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
5.8,0.34,0.21,6.6,0.04,0.9941,3.29,0.62,10.0,5.49705,2.41,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.8,0.28,0.6,1.1,0.132,0.9934,3.09,0.44,9.1,5.0466999999999995,2.6925,Dry,Intense,"Balanced,Structured",Light,Live
5.9,0.3,0.47,7.85,0.03,0.9933,3.52,0.43,11.5,6.24665,2.5475,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
6.1,0.125,0.25,3.3,0.04,0.9934,3.54,0.59,10.1,5.5466999999999995,2.50375,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.0,0.1,0.24,1.1,0.041,0.9927,3.61,0.61,10.3,5.64635,2.4875,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.8,0.28,0.44,9.3,0.031,0.9946,3.16,0.36,10.4,5.6973,2.67,Semi-Dry,"Complex,Spicy",Soft,Medium,Live
8.3,0.41,0.51,2.0,0.046,0.993,3.02,0.55,11.4,6.1965,3.06,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Brilliant
7.5,0.27,0.31,5.8,0.057,0.9946,3.18,0.59,10.5,5.7473,2.815,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.9,0.26,0.41,15.15,0.04,0.9976,2.96,0.6,10.0,5.4988,2.8825000000000003,Sweet,"Complex,Spicy","Balanced,Structured",Medium,Live
6.4,0.34,0.23,6.3,0.039,0.9944,3.19,0.65,10.0,5.4972,2.54,Semi-Dry,"Complex,Spicy",Robust,Medium,Live
6.5,0.28,0.35,15.4,0.042,0.9978,3.23,0.5,9.6,5.2989,2.59,Sweet,"Complex,Spicy","Balanced,Structured",Medium,Live
7.2,0.21,0.41,1.3,0.036,0.992,3.17,0.51,10.4,5.696,2.7475,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.4,0.32,0.35,4.8,0.03,0.9912,3.36,0.6,12.5,6.7456,2.6075,Semi-Dry,Simple,"Balanced,Structured",Full-Bodied,Live
6.8,0.24,0.34,4.6,0.032,0.9927,3.2,0.39,10.6,5.7963499999999994,2.645,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.5,0.28,0.34,9.9,0.038,0.9954,3.11,0.44,9.8,5.3977,2.5575,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
5.6,0.26,0.26,5.7,0.031,0.9923,3.25,0.38,10.8,5.8961500000000004,2.3425,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
6.3,0.23,0.33,1.5,0.036,0.991,3.32,0.42,11.2,6.0954999999999995,2.545,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
5.8,0.27,0.27,12.3,0.045,0.9972,3.28,0.42,9.3,5.1486,2.405,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
5.9,0.26,0.4,1.3,0.047,0.9945,3.45,0.53,10.4,5.69725,2.5025000000000004,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.6,0.18,0.35,1.5,0.049,0.9934,3.43,0.85,10.2,5.596699999999999,2.6399999999999997,Semi-Dry,"Complex,Spicy",Robust,Medium,Live
7.4,0.2,0.43,7.8,0.045,0.9964,3.19,0.55,9.0,4.9982,2.805,Semi-Dry,"Complex,Spicy","Balanced,Structured",Light,Live
8.0,0.24,0.36,1.5,0.047,0.9948,3.2,0.54,10.0,5.4974,2.95,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Brilliant
6.4,0.26,0.42,9.7,0.044,0.9962,3.18,0.47,9.1,5.0481,2.565,Semi-Dry,"Complex,Spicy","Balanced,Structured",Light,Live
5.4,0.31,0.47,3.0,0.053,0.9931,3.29,0.76,10.0,5.49655,2.3674999999999997,Semi-Dry,"Complex,Spicy",Robust,Medium,Liveliness
5.4,0.29,0.47,3.0,0.052,0.993,3.29,0.75,10.0,5.4965,2.3625,Semi-Dry,"Complex,Spicy",Robust,Medium,Liveliness
7.1,0.145,0.33,4.6,0.05,0.9942,3.28,0.4,9.6,5.2970999999999995,2.7137499999999997,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
5.6,0.34,0.1,1.3,0.031,0.9906,3.36,0.51,11.2,6.0953,2.3499999999999996,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Liveliness
6.7,0.19,0.41,15.6,0.056,0.9995,3.2,0.44,8.8,4.89975,2.625,Sweet,"Complex,Spicy","Balanced,Structured",Light,Live
7.8,0.18,0.46,13.6,0.052,0.998,3.15,0.5,10.0,5.499,2.8975,Sweet,"Complex,Spicy","Balanced,Structured",Medium,Live
7.6,0.17,0.45,11.2,0.054,0.997,3.15,0.47,10.0,5.4985,2.8425,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.3,0.12,0.36,2.1,0.044,0.9914,3.27,0.74,11.4,6.1957,2.5125,Semi-Dry,"Complex,Spicy",Robust,Medium,Live
5.5,0.335,0.3,2.5,0.071,0.9924,3.14,0.51,9.6,5.2962,2.31875,Semi-Dry,Intense,"Balanced,Structured",Medium,Liveliness
5.8,0.4,0.42,4.4,0.047,0.9937,3.25,0.57,9.6,5.29685,2.4675000000000002,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.1,0.36,0.33,1.1,0.05,0.9927,3.15,0.78,9.5,5.24635,2.485,Dry,"Complex,Spicy",Robust,Medium,Live
10.0,0.2,0.39,1.4,0.05,0.994,3.0,0.42,10.4,5.697,3.3975,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Brilliant
6.9,0.24,0.34,4.7,0.04,0.9935,3.2,0.59,10.6,5.796749999999999,2.67,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.4,0.24,0.32,14.9,0.047,0.9968,3.28,0.5,10.2,5.5984,2.56,Sweet,"Complex,Spicy","Balanced,Structured",Medium,Live
7.1,0.365,0.14,1.2,0.055,0.9941,3.15,0.43,8.9,4.94705,2.6887499999999998,Dry,"Complex,Spicy","Balanced,Structured",Light,Live
6.8,0.15,0.3,5.3,0.05,0.9942,3.4,0.39,9.7,5.347099999999999,2.6625,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.8,0.16,0.4,2.3,0.037,0.9923,3.49,0.42,11.4,6.19615,2.7125000000000004,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.0,0.26,0.32,3.5,0.028,0.9912,3.4,0.71,12.3,6.6456,2.495,Semi-Dry,Simple,Robust,Medium,Live
6.0,0.18,0.27,1.5,0.089,0.9923,3.49,0.62,10.8,5.8961500000000004,2.485,Semi-Dry,Intense,"Balanced,Structured",Medium,Live
7.1,0.39,0.35,12.5,0.044,0.9941,3.17,0.29,11.6,6.29705,2.7524999999999995,Sweet,"Complex,Spicy",Soft,Medium,Live
6.6,0.905,0.19,0.8,0.048,0.9934,3.34,0.56,10.0,5.4967,2.75875,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
5.7,0.32,0.5,2.6,0.049,0.9927,3.22,0.64,10.0,5.49635,2.435,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.2,0.28,0.26,12.5,0.046,0.9975,3.1,0.52,9.0,4.99875,2.71,Sweet,"Complex,Spicy","Balanced,Structured",Light,Live
7.5,0.35,0.28,9.6,0.051,0.9969,3.12,0.53,9.2,5.09845,2.8125,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.0,0.36,0.39,3.2,0.027,0.991,3.38,0.39,11.3,6.1455,2.5324999999999998,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
5.0,0.17,0.56,1.5,0.026,0.9906,3.48,0.39,10.8,5.895300000000001,2.3025,Semi-Dry,Simple,"Balanced,Structured",Medium,Liveliness
6.3,0.39,0.35,5.9,0.04,0.9941,3.12,0.66,10.1,5.54705,2.54,Semi-Dry,"Complex,Spicy",Robust,Medium,Live
6.7,0.21,0.32,5.4,0.047,0.995,3.39,0.46,9.7,5.347499999999999,2.6550000000000002,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.5,0.36,0.32,1.1,0.031,0.9916,3.1,0.46,10.6,5.7958,2.5700000000000003,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.1,0.55,0.15,9.8,0.031,0.9957,3.36,0.47,10.2,5.597849999999999,2.54,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.3,0.24,0.43,2.0,0.021,0.99,3.08,0.56,12.2,6.595,2.7625,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
5.9,0.26,0.27,18.2,0.048,0.9993,3.35,0.44,9.4,5.19965,2.445,Sweet,"Complex,Spicy","Balanced,Structured",Medium,Live
6.4,0.19,0.42,2.9,0.032,0.9908,3.3,0.41,11.7,6.3454,2.5775,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.1,0.35,0.07,1.4,0.069,0.9934,3.23,0.52,9.2,5.096699999999999,2.4375,Semi-Dry,Intense,"Balanced,Structured",Light,Live
7.1,0.27,0.31,18.2,0.046,1.0,3.07,0.56,8.7,4.85,2.6874999999999996,Sweet,"Complex,Spicy","Balanced,Structured",Light,Live
6.8,0.22,0.31,6.3,0.035,0.9918,3.24,0.66,12.6,6.7959,2.6425,Semi-Dry,"Complex,Spicy",Robust,Full-Bodied,Live
5.8,0.28,0.34,4.0,0.031,0.9896,3.39,0.39,12.8,6.8948,2.4525,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Live
6.9,0.49,0.24,1.2,0.049,0.9932,3.17,0.51,9.4,5.1966,2.7,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.3,0.14,0.39,1.2,0.044,0.992,3.26,0.53,10.3,5.646000000000001,2.5225,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.8,0.26,0.22,7.7,0.047,0.9959,3.1,0.47,9.0,4.99795,2.5949999999999998,Semi-Dry,"Complex,Spicy","Balanced,Structured",Light,Live
7.4,0.31,0.28,1.6,0.05,0.9929,3.31,0.56,10.5,5.74645,2.825,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.0,0.22,0.31,2.7,0.03,0.9898,3.16,0.37,12.7,6.8449,2.6725,Semi-Dry,Simple,"Balanced,Structured",Full-Bodied,Live
6.9,0.23,0.38,8.3,0.047,0.9954,3.34,0.52,10.5,5.7477,2.7125000000000004,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.8,0.21,0.27,1.2,0.051,0.9936,3.06,0.46,9.1,5.0468,2.835,Dry,"Complex,Spicy","Balanced,Structured",Light,Live
7.1,0.31,0.47,13.6,0.056,0.9978,3.1,0.49,9.3,5.1489,2.7449999999999997,Sweet,"Complex,Spicy","Balanced,Structured",Medium,Live
6.4,0.34,0.1,1.1,0.048,0.9927,3.21,0.38,9.8,5.39635,2.5125,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.2,0.55,0.09,1.5,0.108,0.9938,3.07,0.57,9.2,5.0969,2.7275,Semi-Dry,Intense,"Balanced,Structured",Light,Live
7.0,0.23,0.36,7.1,0.028,0.9922,3.35,0.47,12.1,6.5461,2.7350000000000003,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
6.9,0.2,0.37,6.2,0.027,0.992,3.38,0.49,12.2,6.596,2.7125000000000004,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
6.1,0.28,0.32,2.5,0.042,0.9935,3.27,0.6,9.8,5.396750000000001,2.4925,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.6,0.16,0.32,1.4,0.035,0.9906,3.35,0.64,12.4,6.6953000000000005,2.6075,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.2,0.35,0.04,1.2,0.06,0.9934,3.26,0.54,9.2,5.096699999999999,2.4625,Dry,Intense,"Balanced,Structured",Light,Live
6.7,0.22,0.37,1.6,0.028,0.9913,3.29,0.59,11.6,6.29565,2.645,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
6.1,0.38,0.2,6.6,0.033,0.9938,3.3,0.69,10.4,5.6969,2.495,Semi-Dry,"Complex,Spicy",Robust,Medium,Live
6.0,0.25,0.28,2.2,0.026,0.9898,3.43,0.65,12.9,6.9449000000000005,2.49,Semi-Dry,Simple,Robust,Full-Bodied,Live
6.6,0.52,0.44,12.2,0.048,0.9975,3.26,0.54,9.3,5.148750000000001,2.705,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.9,0.24,0.36,20.8,0.031,0.9975,3.2,0.33,11.0,5.99875,2.6750000000000003,Sweet,"Complex,Spicy",Soft,Medium,Live
7.1,0.32,0.32,11.0,0.038,0.9937,3.24,0.4,11.5,6.24685,2.745,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
5.8,0.28,0.27,2.6,0.054,0.9914,3.53,0.42,12.4,6.6957,2.4699999999999998,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Live
7.2,0.6,0.2,9.9,0.07,0.9971,3.03,0.54,9.1,5.04855,2.7575,Semi-Dry,Intense,"Balanced,Structured",Light,Live
6.1,0.2,0.25,1.2,0.038,0.9921,3.24,0.44,10.1,5.54605,2.4475,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
5.9,0.46,0.14,2.7,0.042,0.9931,3.46,0.51,10.6,5.79655,2.49,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.0,0.27,0.27,1.6,0.046,0.9924,3.41,0.51,10.5,5.7462,2.4875,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.4,0.41,0.24,14.0,0.048,0.9982,3.44,0.53,9.8,5.399100000000001,2.6225,Sweet,"Complex,Spicy","Balanced,Structured",Medium,Live
6.3,0.23,0.31,1.5,0.022,0.9892,3.3,0.4,12.9,6.9446,2.535,Semi-Dry,Simple,"Balanced,Structured",Full-Bodied,Live
6.0,0.37,0.32,1.0,0.053,0.9924,3.29,0.72,9.8,5.3962,2.495,Dry,"Complex,Spicy",Robust,Medium,Live
6.1,0.43,0.35,9.1,0.059,0.9971,3.37,0.5,8.5,4.74855,2.5625,Semi-Dry,Intense,"Balanced,Structured",Light,Live
7.0,0.25,0.29,15.2,0.047,0.9982,3.22,0.45,9.3,5.149100000000001,2.69,Sweet,"Complex,Spicy","Balanced,Structured",Medium,Live
5.9,0.25,0.19,12.4,0.047,0.9973,3.35,0.38,9.5,5.24865,2.4225000000000003,Sweet,"Complex,Spicy","Balanced,Structured",Medium,Live
6.3,0.21,0.58,10.0,0.081,0.9962,2.95,0.46,8.9,4.9481,2.51,Semi-Dry,Intense,"Balanced,Structured",Light,Live
7.0,0.14,0.32,9.0,0.039,0.9956,3.22,0.43,9.4,5.1978,2.67,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.2,0.29,0.53,18.15,0.047,0.9992,3.09,0.52,9.6,5.2996,2.7775,Sweet,"Complex,Spicy","Balanced,Structured",Medium,Live
8.6,0.37,0.7,12.15,0.039,0.9983,3.0,0.73,9.3,5.149150000000001,3.1674999999999995,Semi-Dry,"Complex,Spicy",Robust,Medium,Brilliant
6.5,0.38,0.34,3.4,0.036,0.9937,3.14,0.76,10.0,5.49685,2.59,Semi-Dry,"Complex,Spicy",Robust,Medium,Live
6.6,0.24,0.29,2.0,0.023,0.99,3.25,0.45,12.5,6.745,2.5949999999999998,Semi-Dry,Simple,"Balanced,Structured",Full-Bodied,Live
7.0,0.17,0.31,4.8,0.034,0.9944,3.36,0.48,9.6,5.2972,2.71,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
5.5,0.16,0.22,4.5,0.03,0.9938,3.24,0.36,9.4,5.1969,2.2800000000000002,Semi-Dry,Simple,Soft,Medium,Liveliness
7.0,0.24,0.51,11.0,0.029,0.9965,3.03,0.61,9.5,5.24825,2.695,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
7.4,0.28,0.36,1.1,0.028,0.9893,2.99,0.39,12.4,6.69465,2.7575000000000003,Dry,Simple,"Balanced,Structured",Medium,Live
7.0,0.22,0.28,1.5,0.037,0.9927,3.11,0.55,10.5,5.74635,2.6525,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.1,0.55,0.13,1.7,0.073,0.994,2.97,0.58,9.2,5.0969999999999995,2.6875,Semi-Dry,Intense,"Balanced,Structured",Light,Live
6.3,0.22,0.33,1.7,0.041,0.9928,3.32,0.56,10.4,5.696400000000001,2.5425,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
5.9,0.36,0.41,1.3,0.047,0.9917,3.33,0.51,10.6,5.79585,2.5,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
5.8,0.25,0.24,13.3,0.044,0.9972,3.34,0.42,9.5,5.2486,2.4074999999999998,Sweet,"Complex,Spicy","Balanced,Structured",Medium,Live
6.2,0.37,0.3,6.6,0.346,0.9954,3.29,0.58,9.6,5.2977,2.54,Semi-Dry,Intense,"Balanced,Structured",Medium,Live
6.2,0.18,0.38,1.5,0.028,0.993,3.47,0.54,9.7,5.3465,2.5575,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
6.0,0.16,0.37,1.5,0.025,0.9928,3.46,0.51,9.7,5.3464,2.4975,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
6.6,0.34,0.28,1.3,0.035,0.9916,3.1,0.42,10.7,5.8458,2.58,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.4,0.29,0.29,1.6,0.045,0.9936,3.34,0.68,10.5,5.7468,2.83,Semi-Dry,"Complex,Spicy",Robust,Medium,Live
7.4,0.26,0.31,7.6,0.047,0.9962,3.13,0.45,8.9,4.9481,2.775,Semi-Dry,"Complex,Spicy","Balanced,Structured",Light,Live
7.0,0.28,0.36,1.0,0.035,0.9899,3.09,0.46,12.1,6.54495,2.6825,Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
7.1,0.23,0.39,1.6,0.032,0.9898,3.25,0.4,12.7,6.8449,2.7424999999999997,Semi-Dry,"Complex,Spicy","Balanced,Structured",Full-Bodied,Live
7.8,0.19,0.26,8.9,0.039,0.996,3.18,0.46,9.9,5.448,2.8575,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.3,0.19,0.28,1.8,0.022,0.9907,3.2,0.64,11.4,6.19535,2.4925,Semi-Dry,Simple,"Balanced,Structured",Medium,Live
6.8,0.2,0.38,4.7,0.04,0.994,3.37,0.58,10.7,5.8469999999999995,2.6875,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
5.7,0.44,0.13,7.0,0.025,0.9913,3.33,0.48,12.5,6.74565,2.4000000000000004,Semi-Dry,Simple,"Balanced,Structured",Full-Bodied,Liveliness
6.8,0.23,0.32,1.6,0.026,0.9904,3.29,0.54,12.5,6.7452,2.66,Semi-Dry,Simple,"Balanced,Structured",Full-Bodied,Live
5.7,0.335,0.34,1.0,0.04,0.992,3.27,0.66,10.0,5.496,2.41125,Dry,"Complex,Spicy",Robust,Medium,Live
7.2,0.28,0.54,16.7,0.045,0.999,3.08,0.49,9.5,5.2495,2.775,Sweet,"Complex,Spicy","Balanced,Structured",Medium,Live
6.8,0.19,0.58,14.2,0.038,0.9975,3.12,0.48,9.6,5.29875,2.6725000000000003,Sweet,"Complex,Spicy","Balanced,Structured",Medium,Live
6.4,0.3,0.3,2.25,0.038,0.9937,3.2,0.62,9.9,5.44685,2.55,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
6.5,0.3,0.29,2.25,0.037,0.9937,3.19,0.62,9.9,5.44685,2.57,Semi-Dry,"Complex,Spicy","Balanced,Structured",Medium,Live
